Fecha,Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Viento_Maximo_kmh,Viento_Direccion_Grados,Presion_Media_hPa,Irrad_Solar_MJm2
2009-01-01,11.3,13.8,9.2,77.0,0.0,21.2,307.0,1019.8,4.92
2009-01-02,10.5,12.2,7.2,83.0,0.4,14.4,297.0,1017.4,2.92
2009-01-03,9.4,11.0,7.0,80.0,0.1,27.0,45.0,1016.0,1.22
2009-01-04,8.7,12.6,5.0,65.0,0.0,35.6,328.0,1017.3,8.32
2009-01-05,6.5,10.4,4.3,63.0,0.0,40.3,306.0,1014.6,8.82
2009-01-06,4.7,8.3,2.1,77.0,15.0,27.0,316.0,1010.8,3.22
2009-01-07,3.1,7.6,0.9,74.0,2.1,30.6,334.0,1012.4,5.92
2009-01-08,3.2,6.1,2.25,64.0,0.0,31.0,308.0,1018.7,4.92
2009-01-09,8.3,10.8,3.6,71.0,5.2,37.8,20.0,1018.3,3.82
2009-01-10,9.3,12.5,6.3,80.0,13.8,28.1,321.0,1022.1,5.72
2009-01-11,9.5,14.4,6.1,67.0,0.0,34.9,346.0,1028.1,9.52
2009-01-12,9.8,15.8,4.8,55.0,0.0,26.3,303.0,1025.8,9.72
2009-01-13,7.6,13.2,4.2,55.0,0.0,43.9,317.0,1017.1,9.72
2009-01-14,8.6,12.7,5.9,61.0,0.0,37.8,319.0,1015.8,8.82
2009-01-15,8.6,14.4,4.0,68.0,0.0,33.1,341.0,1015.9,9.92
2009-01-16,9.5,13.5,5.1,72.0,0.0,21.6,72.0,1021.9,7.22
2009-01-17,9.4,14.7,6.1,72.0,0.0,25.2,317.0,1023.1,8.92
2009-01-18,10.2,16.2,5.0,63.0,0.0,36.4,316.0,1018.9,9.52
2009-01-19,12.5,17.4,7.9,72.0,0.0,33.8,305.0,1007.0,8.42
2009-01-20,10.3,13.4,6.6,53.0,0.0,37.1,307.0,1001.1,10.92
2009-01-21,7.4,11.6,4.3,54.0,0.0,43.2,335.0,1009.8,10.92
2009-01-22,8.7,11.9,5.4,62.0,0.2,49.0,298.0,1008.4,6.32
2009-01-23,15.2,21.5,9.1,66.0,0.0,47.9,300.0,997.9,6.12
2009-01-24,13.2,17.7,8.6,44.0,0.0,99.0,283.0,993.9,7.12
2009-01-25,11.0,16.6,7.7,51.0,0.0,42.1,291.0,998.7,11.12
2009-01-26,8.4,13.4,6.9,57.0,0.0,56.9,298.0,1000.3,8.92
2009-01-27,9.9,14.9,6.2,52.0,0.0,52.9,338.0,1008.2,11.62
2009-01-28,10.5,16.1,5.1,58.0,0.0,44.3,344.0,1011.4,10.82
2009-01-29,11.3,14.7,8.0,79.0,0.0,16.2,176.0,1013.8,4.22
2009-01-30,12.5,14.6,11.3,79.0,0.0,14.4,171.0,1013.5,3.12
2009-01-31,11.7,14.4,10.1,89.0,22.0,21.6,186.0,1004.8,2.32
2009-02-01,10.1,12.2,7.7,88.0,15.1,30.2,144.0,996.8,2.52
2009-02-02,10.2,12.8,8.0,89.0,15.3,23.4,50.0,992.5,2.72
2009-02-03,9.6,12.9,7.9,78.0,9.8,26.3,287.0,997.8,6.72
2009-02-04,11.5,17.3,7.4,64.0,0.0,32.0,221.0,999.1,12.42
2009-02-05,11.0,13.5,8.8,81.0,1.4,19.8,239.0,998.0,4.42
2009-02-06,10.3,14.4,7.2,73.0,0.5,35.3,321.0,992.2,9.32
2009-02-07,7.8,12.7,4.8,58.0,0.0,55.1,305.0,994.7,12.42
2009-02-08,8.5,13.7,3.9,45.0,0.0,42.8,304.0,1006.0,11.32
2009-02-09,11.9,18.0,5.0,62.0,0.0,34.6,283.0,1013.3,9.62
2009-02-10,13.4,18.0,8.7,47.0,0.0,50.4,287.0,1014.0,8.92
2009-02-11,8.7,13.5,6.0,59.0,0.0,46.8,331.0,1017.9,8.32
2009-02-12,9.6,13.6,5.7,66.0,0.0,34.9,77.0,1017.3,11.62
2009-02-13,8.9,12.5,6.9,64.0,0.0,22.0,218.0,1019.1,10.72
2009-02-14,9.6,14.5,5.4,64.0,0.0,28.1,358.0,1018.4,12.32
2009-02-15,7.9,10.1,6.5,57.0,0.0,18.0,92.0,1023.7,6.02
2009-02-16,9.1,12.5,6.9,68.0,0.0,21.6,148.0,1023.3,9.82
2009-02-17,10.4,15.4,6.2,59.0,0.0,31.0,293.0,1021.6,13.82
2009-02-18,11.5,18.7,7.2,56.0,0.0,53.6,301.0,1017.7,14.52
2009-02-19,11.4,16.8,7.3,71.0,0.1,27.0,227.0,1021.0,13.52
2009-02-20,10.1,13.7,7.0,58.0,0.0,20.9,117.0,1026.7,11.62
2009-02-21,9.5,15.6,5.1,69.0,0.0,25.9,103.0,1026.0,12.82
2009-02-22,11.5,17.7,6.1,57.0,0.0,42.5,304.0,1024.3,15.12
2009-02-23,12.0,18.0,8.5,61.0,0.0,45.0,303.0,1017.6,13.42
2009-02-24,11.4,17.0,7.7,73.0,0.0,24.8,160.0,1018.2,14.52
2009-02-25,11.0,16.0,8.2,71.0,0.0,20.5,130.0,1026.2,11.42
2009-02-26,11.6,16.3,7.7,72.0,0.0,32.8,211.0,1025.7,15.82
2009-02-27,13.3,20.1,8.7,63.0,0.0,22.7,288.0,1018.6,15.72
2009-02-28,11.1,15.0,7.5,77.0,0.0,20.5,162.0,1014.3,6.02
2009-03-01,11.8,15.9,9.8,78.0,0.4,16.6,309.0,1012.1,5.62
2009-03-02,11.7,17.3,7.9,78.0,0.8,16.6,75.0,1016.7,8.72
2009-03-03,11.0,14.0,8.5,77.0,1.8,22.3,184.0,1015.3,4.72
2009-03-04,9.3,13.1,6.1,78.0,2.2,41.4,323.0,996.1,5.12
2009-03-05,7.6,13.2,5.0,56.0,0.0,66.6,304.0,989.6,13.52
2009-03-06,10.4,16.5,5.5,37.0,0.0,51.8,294.0,999.8,18.52
2009-03-07,11.6,15.9,6.6,43.0,0.0,39.6,330.0,1010.5,18.42
2009-03-08,12.9,17.6,8.5,64.0,0.0,27.4,216.0,1016.2,18.52
2009-03-09,12.5,15.8,9.7,71.0,0.0,25.2,168.0,1021.0,7.62
2009-03-10,12.9,17.1,9.6,72.0,1.5,36.7,231.0,1021.8,17.82
2009-03-11,12.3,16.2,9.7,73.0,0.0,22.3,44.0,1021.7,7.22
2009-03-12,12.7,18.0,8.0,76.0,0.0,23.0,171.0,1024.7,17.62
2009-03-13,14.5,19.0,9.4,66.0,0.0,24.1,204.0,1020.8,19.12
2009-03-14,15.7,20.9,10.4,53.0,0.0,28.1,107.0,1019.8,18.72
2009-03-15,15.3,20.4,11.6,53.0,0.0,37.8,206.0,1022.9,18.92
2009-03-16,14.7,20.2,10.9,53.0,0.0,45.4,99.0,1024.5,20.02
2009-03-17,14.6,19.4,10.3,46.0,0.0,25.2,90.0,1027.1,20.32
2009-03-18,13.7,19.6,9.4,56.0,0.0,34.2,185.0,1023.0,19.92
2009-03-19,13.7,18.7,9.2,65.0,0.0,30.2,210.0,1016.9,19.72
2009-03-20,13.4,18.1,10.2,58.0,0.0,43.9,107.0,1017.1,19.92
2009-03-21,11.1,15.4,6.9,59.0,0.0,33.1,210.0,1021.1,13.52
2009-03-22,12.4,16.6,8.5,60.0,0.0,30.6,215.0,1023.7,19.82
2009-03-23,14.9,21.6,10.9,49.0,0.0,38.5,292.0,1019.7,21.52
2009-03-24,13.5,21.4,9.0,52.0,0.0,41.8,71.0,1013.1,17.52
2009-03-25,12.7,18.5,8.0,54.0,0.0,43.6,207.0,1015.0,21.12
2009-03-26,13.2,18.8,9.7,67.0,0.0,22.0,121.0,1015.3,17.72
2009-03-27,13.6,18.9,8.3,69.0,0.0,29.5,213.0,1010.8,21.52
2009-03-28,11.8,13.4,9.2,85.0,13.3,38.9,81.0,1001.2,2.82
2009-03-29,11.2,16.4,8.2,78.0,7.0,28.8,221.0,1003.4,11.32
2009-03-30,11.2,14.3,8.9,74.0,2.3,37.1,289.0,1012.4,7.02
2009-03-31,9.7,11.5,8.6,79.0,22.6,35.3,310.0,1011.6,3.42
2009-04-01,11.6,17.4,7.9,75.0,6.9,36.0,318.0,1009.0,8.12
2009-04-02,10.6,12.0,9.4,80.0,7.0,33.1,320.0,1014.0,3.72
2009-04-03,12.9,19.1,8.8,69.0,0.0,28.1,334.0,1018.4,14.52
2009-04-04,13.7,19.8,8.5,71.0,0.0,27.7,218.0,1021.0,22.72
2009-04-05,14.2,19.9,10.3,75.0,0.0,26.6,206.0,1020.2,21.72
2009-04-06,14.4,19.3,9.5,71.0,0.0,29.2,208.0,1015.2,22.52
2009-04-07,12.4,15.4,10.1,83.0,25.8,52.9,91.0,1010.5,6.22
2009-04-08,13.1,16.0,10.7,69.0,3.9,41.0,23.0,1014.8,5.82
2009-04-09,14.6,20.5,9.6,70.0,0.0,23.0,105.0,1014.6,23.22
2009-04-10,12.8,14.3,12.0,86.0,2.0,33.1,86.0,1007.8,5.22
2009-04-11,12.4,15.9,9.2,74.0,8.8,68.0,132.0,1004.0,18.72
2009-04-12,11.0,14.8,7.9,76.0,5.2,28.8,312.0,1007.9,8.42
2009-04-13,15.5,22.2,10.8,57.0,0.1,48.2,307.0,1008.8,23.52
2009-04-14,15.0,20.5,10.5,71.0,0.0,20.9,134.0,1008.0,23.52
2009-04-15,14.7,18.7,12.2,73.0,0.0,37.1,208.0,1007.0,18.92
2009-04-16,14.3,19.5,10.5,65.0,6.4,38.2,220.0,1009.5,19.62
2009-04-17,13.3,19.4,9.9,65.0,12.3,41.8,97.0,1012.3,17.62
2009-04-18,13.4,19.2,9.1,76.0,0.0,26.3,228.0,1014.0,18.92
2009-04-19,14.5,20.0,9.2,64.0,0.0,30.2,129.0,1016.5,25.12
2009-04-20,15.0,21.6,11.0,62.0,0.0,38.2,314.0,1018.3,19.42
2009-04-21,17.1,24.1,11.9,60.0,2.1,41.8,85.0,1017.1,19.12
2009-04-22,19.4,26.6,14.9,44.0,0.0,45.0,324.0,1017.0,25.22
2009-04-23,19.7,26.9,14.1,45.0,0.0,39.6,337.0,1015.7,27.42
2009-04-24,17.0,22.3,13.9,60.0,0.0,36.0,66.0,1012.9,25.22
2009-04-25,15.9,19.1,12.7,72.0,0.0,51.1,67.0,1009.1,20.52
2009-04-26,14.5,19.4,9.8,76.0,13.0,52.9,336.0,1006.9,17.42
2009-04-27,14.9,21.7,9.6,61.0,0.2,37.1,254.0,1008.2,25.02
2009-04-28,15.9,20.7,12.4,62.0,0.0,33.1,272.0,1008.4,20.92
2009-04-29,15.3,21.1,10.7,64.0,0.0,25.6,120.0,1014.8,26.32
2009-04-30,15.3,19.9,11.5,74.0,8.6,23.4,88.0,1015.8,21.22
2009-05-01,15.7,23.6,12.1,70.0,7.9,35.6,306.0,1018.5,18.82
2009-05-02,18.1,24.0,12.2,50.0,0.0,38.9,299.0,1022.7,28.72
2009-05-03,19.6,25.4,15.5,48.0,0.0,34.2,321.0,1021.7,28.12
2009-05-04,19.1,25.3,15.1,60.0,0.1,26.6,313.0,1020.4,23.12
2009-05-05,17.5,23.5,12.8,61.0,0.0,31.7,306.0,1021.7,28.12
2009-05-06,20.1,26.6,13.8,55.0,0.0,25.9,222.0,1020.7,28.22
2009-05-07,20.9,27.2,16.0,51.0,0.0,29.9,214.0,1018.3,28.02
2009-05-08,19.6,25.8,14.8,58.0,0.0,19.8,208.0,1018.2,22.42
2009-05-09,17.8,21.7,15.0,76.0,0.1,28.1,92.0,1016.9,18.02
2009-05-10,18.7,22.9,15.7,77.0,0.1,29.2,105.0,1015.2,23.12
2009-05-11,17.8,20.9,15.5,81.0,0.0,36.4,87.0,1013.1,16.92
2009-05-12,19.7,24.4,15.8,76.0,0.0,28.4,74.0,1011.9,26.42
2009-05-13,18.7,25.1,15.9,79.0,0.1,28.8,54.0,1012.8,12.02
2009-05-14,16.8,21.6,13.8,85.0,11.0,23.8,99.0,1009.4,6.92
2009-05-15,16.1,22.0,12.2,61.0,0.0,36.4,305.0,1011.8,29.32
2009-05-16,17.9,22.8,12.5,62.0,0.0,28.4,206.0,1015.3,30.22
2009-05-17,18.4,23.3,13.6,66.0,0.0,31.0,216.0,1015.7,27.92
2009-05-18,18.7,24.2,14.6,64.0,0.0,23.4,89.0,1018.4,28.22
2009-05-19,20.1,26.0,14.1,59.0,0.0,20.5,164.0,1018.9,29.12
2009-05-20,21.3,27.1,15.8,53.0,0.0,26.3,83.0,1018.2,26.42
2009-05-21,21.8,25.6,18.4,63.0,0.0,35.6,67.0,1014.2,26.72
2009-05-22,21.4,25.1,17.1,68.0,0.0,38.5,35.0,1013.4,13.02
2009-05-23,21.9,25.8,19.5,69.0,0.0,33.5,50.0,1013.4,17.92
2009-05-24,21.5,26.4,18.1,72.0,0.0,35.3,85.0,1015.4,19.22
2009-05-25,19.8,24.8,16.9,81.0,0.0,27.7,52.0,1014.8,14.12
2009-05-26,21.1,27.0,16.1,67.0,0.0,32.4,101.0,1017.4,27.42
2009-05-27,19.8,25.0,15.7,57.0,0.0,31.0,292.0,1022.6,27.72
2009-05-28,22.2,29.6,15.9,42.0,0.0,32.0,301.0,1022.8,27.42
2009-05-29,21.5,26.2,17.8,58.0,0.0,28.8,191.0,1018.5,29.72
2009-05-30,22.4,27.7,17.8,51.0,0.0,31.0,186.0,1013.6,30.32
2009-05-31,20.3,27.1,17.3,65.0,0.1,39.2,89.0,1013.5,27.22
2009-06-01,21.4,25.8,16.4,62.0,0.0,30.2,208.0,1013.9,29.92
2009-06-02,23.1,29.0,17.0,46.0,0.0,29.9,206.0,1014.0,29.92
2009-06-03,22.333333333333336,28.35,18.4,56.0,0.0,25.75,206.0,1011.0,29.82
2009-06-04,21.566666666666666,27.7,18.9,66.0,0.0,21.6,211.0,1008.0,22.72
2009-06-05,20.8,24.8,17.5,76.0,3.2,24.8,228.0,1005.0,10.12
2009-06-06,20.8,26.1,15.6,58.0,4.2,38.2,222.0,1003.8,22.42
2009-06-07,20.4,25.6,15.3,58.0,0.0,28.4,304.0,1009.3,26.32
2009-06-08,20.3,24.6,16.6,73.0,0.0,28.4,230.0,1009.7,16.52
2009-06-09,22.3,28.6,17.5,42.0,0.0,43.9,230.0,1013.5,28.12
2009-06-10,22.2,26.6,17.4,60.0,0.0,35.6,240.0,1017.9,28.92
2009-06-11,22.1,26.1,18.0,61.0,0.0,32.8,77.0,1020.4,29.32
2009-06-12,23.1,27.5,19.3,65.0,0.0,32.4,207.0,1020.4,30.62
2009-06-13,24.9,30.1,18.8,51.0,0.0,33.5,221.0,1017.7,29.22
2009-06-14,25.9,30.8,21.1,52.0,0.0,23.8,136.0,1017.6,26.32
2009-06-15,24.6,29.5,21.6,62.0,0.0,34.2,108.0,1015.7,20.52
2009-06-16,25.5,31.2,20.7,58.0,0.0,31.3,90.0,1018.2,25.72
2009-06-17,26.1,31.1,21.6,50.0,0.0,19.8,128.0,1018.9,29.52
2009-06-18,25.6,31.1,20.8,52.0,0.0,21.2,203.0,1018.8,28.92
2009-06-19,25.7,31.4,22.1,55.0,0.0,26.6,141.0,1016.9,14.72
2009-06-20,22.8,28.0,19.6,68.0,0.7,34.2,184.0,1017.4,20.12
2009-06-21,21.9,26.5,18.7,59.0,0.0,34.2,231.0,1017.9,26.42
2009-06-22,21.9,26.6,17.3,64.0,0.0,32.0,223.0,1017.3,24.72
2009-06-23,22.3,26.0,18.7,62.0,0.0,35.6,207.0,1014.8,29.22
2009-06-24,23.0,28.2,18.8,72.0,0.0,37.8,181.0,1010.5,26.62
2009-06-25,23.9,29.1,19.8,64.0,0.1,30.6,62.0,1009.6,27.62
2009-06-26,24.8,29.8,19.6,54.0,0.0,26.6,205.0,1011.1,29.52
2009-06-27,24.6,29.7,19.8,58.0,0.0,32.8,244.0,1013.4,29.92
2009-06-28,24.6,29.5,20.2,70.0,0.0,31.3,225.0,1012.5,29.12
2009-06-29,26.5,33.4,21.3,60.0,0.0,26.6,129.0,1014.2,28.42
2009-06-30,28.1,33.6,21.1,45.0,0.0,28.1,50.0,1016.1,29.62
2009-07-01,29.4,34.4,24.8,37.0,0.0,27.7,105.0,1016.5,29.52
2009-07-02,27.4,34.0,22.5,46.0,0.0,31.3,117.0,1015.2,27.12
2009-07-03,27.2,33.1,22.4,56.0,0.0,27.4,170.0,1013.6,28.82
2009-07-04,27.6,33.1,22.7,54.0,0.0,26.6,140.0,1010.8,30.02
2009-07-05,27.2,32.2,22.8,58.0,0.0,27.7,169.0,1010.3,28.52
2009-07-06,26.4,31.9,23.2,57.0,0.0,27.4,193.0,1011.1,25.52
2009-07-07,24.1,27.6,21.8,61.0,0.1,21.2,137.0,1012.7,14.82
2009-07-08,22.5,25.2,20.5,62.0,0.0,17.6,163.0,1016.6,5.62
2009-07-09,20.4,22.4,17.7,79.0,47.4,20.2,290.0,1018.1,4.02
2009-07-10,21.9,26.0,20.0,69.0,0.0,25.9,153.0,1017.9,15.32
2009-07-11,22.6,25.4,20.6,72.0,0.0,20.2,169.0,1017.3,9.22
2009-07-12,25.0,29.0,21.0,76.0,0.0,33.5,236.0,1014.4,27.42
2009-07-13,25.8,29.9,21.2,70.0,0.0,24.1,89.0,1012.3,29.12
2009-07-14,25.2,28.4,23.2,71.0,0.0,33.5,89.0,1011.0,24.62
2009-07-15,25.5,29.7,22.5,70.0,0.0,21.6,149.0,1016.9,23.12
2009-07-16,24.9,30.1,21.5,75.0,0.0,21.2,134.0,1017.9,23.62
2009-07-17,24.1,28.6,19.3,69.0,0.0,30.2,175.0,1015.8,14.22
2009-07-18,22.0,27.1,17.2,39.0,0.0,35.3,172.0,1020.0,30.72
2009-07-19,23.1,27.7,17.8,61.0,0.0,31.7,210.0,1020.7,27.22
2009-07-20,24.4,29.6,20.0,67.0,0.0,34.6,223.0,1019.7,28.92
2009-07-21,25.3,30.1,20.7,64.0,0.0,28.1,210.0,1016.4,27.82
2009-07-22,26.4,33.1,22.1,70.0,0.2,34.2,321.0,1011.1,23.72
2009-07-23,30.4,38.7,23.5,47.0,0.0,46.8,282.0,1009.3,27.72
2009-07-24,28.4,33.7,23.2,50.0,0.0,29.2,99.0,1015.5,28.52
2009-07-25,24.9,29.2,21.9,64.0,0.0,37.1,236.0,1021.8,25.82
2009-07-26,25.2,29.7,21.0,67.0,0.0,35.3,223.0,1019.0,27.02
2009-07-27,25.9,32.4,21.6,64.0,0.0,40.0,89.0,1015.1,25.32
2009-07-28,25.5,29.9,21.9,62.0,0.0,26.6,159.0,1017.5,26.22
2009-07-29,25.8,30.8,21.3,69.0,0.0,33.5,220.0,1016.3,27.32
2009-07-30,26.8,32.4,23.3,68.0,0.0,30.2,227.0,1019.4,26.92
2009-07-31,26.0,30.2,22.2,65.0,0.0,37.8,216.0,1017.8,27.02
2009-08-01,25.8,30.8,22.1,70.0,0.0,33.1,181.0,1012.8,21.32
2009-08-02,24.5,29.9,21.1,62.0,0.0,32.4,160.0,1014.5,23.62
2009-08-03,23.9,28.6,20.8,57.0,0.0,26.6,146.0,1015.8,20.42
2009-08-04,25.0,29.8,19.7,63.0,0.0,35.3,205.0,1016.0,25.12
2009-08-05,26.9,32.0,23.2,67.0,0.0,28.8,184.0,1015.2,26.42
2009-08-06,26.8,32.1,22.1,60.0,0.0,33.5,204.0,1014.6,26.22
2009-08-07,26.6,32.2,22.6,64.0,0.0,26.3,195.0,1015.3,21.72
2009-08-08,26.3,32.6,21.5,61.0,0.0,32.8,198.0,1014.5,23.42
2009-08-09,25.6,31.0,22.5,60.0,0.0,33.8,341.0,1013.6,17.22
2009-08-10,24.6,30.5,21.9,68.0,0.0,27.4,203.0,1017.7,17.42
2009-08-11,26.0,31.6,21.4,60.0,0.0,29.2,165.0,1018.7,24.92
2009-08-12,26.8,33.1,22.0,54.0,0.0,24.8,146.0,1017.1,24.02
2009-08-13,27.8,32.9,24.1,47.0,0.0,31.3,213.0,1014.6,24.92
2009-08-14,28.7,34.9,23.2,43.0,0.0,23.0,136.0,1014.3,25.02
2009-08-15,27.5,33.1,23.4,53.0,0.0,24.5,106.0,1015.8,25.42
2009-08-16,26.7,32.5,22.0,66.0,0.0,20.9,142.0,1016.9,24.62
2009-08-17,28.5,34.7,23.3,52.0,0.0,30.2,236.0,1015.2,25.02
2009-08-18,28.8,35.0,23.6,42.0,0.0,33.1,217.0,1016.4,24.92
2009-08-19,29.9,37.4,23.0,30.0,0.0,22.7,173.0,1017.4,26.22
2009-08-20,28.9,36.3,22.8,42.0,0.0,23.8,188.0,1018.3,25.52
2009-08-21,27.3,32.9,22.9,64.0,0.0,23.4,101.0,1019.1,24.62
2009-08-22,26.3,32.0,22.5,69.0,0.0,30.2,196.0,1017.9,18.22
2009-08-23,27.2,32.9,22.8,64.0,0.0,37.1,198.0,1014.1,24.52
2009-08-24,27.6,33.8,23.0,66.0,0.0,29.5,176.0,1009.5,23.82
2009-08-25,26.2,30.5,24.2,71.0,0.3,33.8,86.0,1009.9,13.32
2009-08-26,26.2,30.9,22.6,64.0,0.0,26.3,146.0,1014.3,21.02
2009-08-27,26.4,31.5,21.6,66.0,0.0,24.1,108.0,1016.7,22.92
2009-08-28,27.1,31.8,23.4,58.0,0.0,29.2,135.0,1016.0,23.12
2009-08-29,25.5,30.1,23.6,64.0,0.0,28.1,172.0,1017.1,14.02
2009-08-30,24.7,29.0,21.9,63.0,0.0,24.5,138.0,1017.4,18.92
2009-08-31,24.8,29.3,21.1,71.0,0.0,23.8,196.0,1016.4,9.72
2009-09-01,25.9,30.9,23.0,71.0,0.0,28.8,203.0,1015.6,14.62
2009-09-02,26.0,31.7,23.2,73.0,0.0,26.6,178.0,1014.3,16.02
2009-09-03,25.1,29.6,22.7,69.0,0.0,30.2,124.0,1012.9,15.82
2009-09-04,25.1,31.4,22.0,65.0,0.0,37.8,64.0,1014.9,16.42
2009-09-05,22.4,27.5,19.8,55.0,0.0,28.8,301.0,1020.0,14.42
2009-09-06,22.8,28.1,18.7,64.0,0.0,24.1,165.0,1020.0,21.62
2009-09-07,23.0,28.6,18.2,64.0,0.0,22.7,104.0,1020.4,22.62
2009-09-08,23.0,28.5,18.7,68.0,0.0,24.1,108.0,1019.8,19.82
2009-09-09,23.4,30.1,17.5,57.0,0.0,23.0,139.0,1019.9,22.52
2009-09-10,24.4,29.8,19.9,53.0,0.0,23.4,116.0,1020.5,21.32
2009-09-11,24.2,29.4,20.2,54.0,0.0,25.2,122.0,1018.4,20.02
2009-09-12,23.7,29.1,18.9,53.0,0.0,23.8,154.0,1015.2,20.32
2009-09-13,22.7,27.2,20.4,62.0,0.4,32.0,267.0,1014.5,12.12
2009-09-14,20.5,27.6,16.3,71.0,13.8,43.2,21.0,1010.0,10.92
2009-09-15,17.1,18.6,15.2,66.0,0.3,24.1,65.0,1009.9,3.12
2009-09-16,19.5,25.2,14.4,53.0,0.0,29.5,229.0,1008.3,20.62
2009-09-17,20.5,23.7,16.8,65.0,10.5,34.2,196.0,1010.7,11.82
2009-09-18,19.5,23.9,16.7,66.0,1.0,39.6,219.0,1011.5,14.02
2009-09-19,19.2,25.3,15.5,60.0,0.3,40.3,302.0,1016.7,18.42
2009-09-20,19.6,26.4,15.5,68.0,34.3,31.7,63.0,1018.8,13.12
2009-09-21,20.6,26.5,15.1,62.0,0.9,22.3,295.0,1019.4,17.22
2009-09-22,23.0,27.9,17.9,54.0,0.0,38.5,86.0,1020.1,14.32
2009-09-23,22.8,26.9,19.1,58.0,0.0,40.0,112.0,1021.5,19.12
2009-09-24,23.8,29.7,18.8,50.0,0.0,28.8,334.0,1018.5,19.12
2009-09-25,22.7,27.7,18.1,63.0,0.0,22.7,133.0,1018.3,17.92
2009-09-26,21.9,26.9,18.2,63.0,0.0,20.9,169.0,1019.6,16.72
2009-09-27,21.7,26.1,17.6,65.0,0.0,39.2,85.0,1020.5,18.32
2009-09-28,21.8,24.9,20.1,59.0,0.0,28.8,117.0,1020.1,10.12
2009-09-29,21.7,26.3,17.8,57.0,0.0,30.6,100.0,1018.2,16.02
2009-09-30,20.9,25.6,17.6,62.0,0.9,18.0,279.0,1015.5,7.92
2009-10-01,21.7,28.0,17.7,61.0,2.1,33.8,344.0,1014.2,15.62
2009-10-02,21.1,27.0,17.3,67.0,0.0,26.3,331.0,1014.8,17.42
2009-10-03,20.4,25.5,17.5,62.0,0.0,28.4,341.0,1016.5,16.02
2009-10-04,20.6,26.2,16.4,70.0,0.0,24.8,211.0,1016.5,16.12
2009-10-05,22.0,27.5,18.0,78.0,0.0,26.6,173.0,1017.0,16.72
2009-10-06,22.1,27.7,18.1,75.0,0.0,21.2,235.0,1018.6,15.62
2009-10-07,22.9,29.5,18.0,66.0,0.0,18.4,166.0,1017.1,15.42
2009-10-08,23.9,28.5,20.4,63.0,0.0,41.4,325.0,1013.7,13.52
2009-10-09,21.4,25.6,18.9,74.0,2.2,29.5,79.0,1017.0,14.32
2009-10-10,20.8,24.5,18.2,77.0,0.0,27.0,114.0,1017.7,9.92
2009-10-11,20.6,26.7,16.5,70.0,0.0,25.6,212.0,1017.5,16.52
2009-10-12,20.4,27.0,17.0,67.0,0.0,37.1,291.0,1015.9,15.42
2009-10-13,20.1,27.2,16.0,56.0,0.0,32.8,8.0,1018.5,16.52
2009-10-14,19.2,24.6,15.4,55.0,0.0,28.4,127.0,1016.5,13.82
2009-10-15,16.5,21.4,11.7,43.0,2.5,34.2,89.0,1016.3,11.72
2009-10-16,15.1,21.8,10.0,34.0,0.0,34.6,316.0,1020.4,15.32
2009-10-17,15.7,20.6,10.8,39.0,0.0,31.7,321.0,1017.1,15.82
2009-10-18,14.9,20.3,9.9,43.0,0.0,26.3,0.0,1016.3,15.12
2009-10-19,14.4,17.2,10.9,65.0,0.0,19.1,121.0,1014.3,5.82
2009-10-20,17.8,19.6,14.3,71.0,4.1,43.6,210.0,1006.6,2.22
2009-10-21,17.2,21.8,13.8,68.0,17.7,47.5,195.0,1000.4,7.02
2009-10-22,14.4,16.6,11.9,70.0,64.2,53.6,8.0,999.1,1.62
2009-10-23,17.0,22.0,11.6,56.0,0.0,27.4,288.0,1013.2,14.22
2009-10-24,18.4,24.5,13.4,71.0,0.0,25.6,282.0,1016.2,13.82
2009-10-25,20.0,25.8,16.1,74.0,0.0,13.7,332.0,1016.2,9.92
2009-10-26,18.7,22.0,15.6,83.0,0.0,16.6,124.0,1017.9,4.42
2009-10-27,17.7,22.6,14.2,81.0,0.1,17.3,136.0,1018.7,9.22
2009-10-28,18.3,21.4,16.4,83.0,0.0,16.6,211.0,1020.0,5.92
2009-10-29,18.9,24.4,15.7,78.0,0.0,25.6,294.0,1017.7,11.52
2009-10-30,18.1,23.0,14.4,75.0,0.0,22.0,109.0,1020.0,11.92
2009-10-31,17.6,22.3,14.3,82.0,0.0,14.4,161.0,1023.8,9.12
2009-11-01,18.4,22.4,14.0,82.0,0.0,32.0,221.0,1018.6,8.82
2009-11-02,17.7,22.7,13.4,60.0,0.1,45.4,288.0,1010.6,9.42
2009-11-03,17.4,23.3,13.0,49.0,0.0,64.8,322.0,1006.3,12.82
2009-11-04,17.2,23.2,13.3,46.0,0.0,50.8,253.0,1003.0,11.02
2009-11-05,13.8,18.0,10.1,46.0,0.0,46.1,318.0,1005.5,12.02
2009-11-06,12.3,18.7,8.5,57.0,0.0,41.8,302.0,1010.5,12.02
2009-11-07,13.8,20.0,9.3,56.0,0.0,50.4,323.0,1007.7,8.82
2009-11-08,11.0,15.0,9.0,55.0,0.0,66.2,292.0,1003.5,8.52
2009-11-09,12.1,17.6,8.1,41.0,0.0,40.0,339.0,1006.7,10.62
2009-11-10,11.0,15.9,6.5,42.0,0.0,32.0,297.0,1012.0,9.92
2009-11-11,13.3,18.1,8.4,65.0,0.0,19.4,223.0,1010.5,6.72
