Fecha,Temp_Media_C,Temp_Maxima_C,Temp_Minima_C,Humedad_Media_Pct,Precip_Total_mm,Viento_Maximo_kmh,Viento_Direccion_Grados,Presion_Media_hPa,Irrad_Solar_MJm2
2013-06-23,21.0,24.0,19.3,74.0,0.4,33.5,125.0,1019.9,18.42
2013-06-24,19.7,22.5,17.6,58.0,0.0,31.7,207.0,1022.4,20.62
2013-06-25,20.6,23.3,18.4,66.0,0.1,27.0,168.0,1022.5,26.32
2013-06-26,21.1,24.7,19.3,69.0,0.0,25.9,174.0,1022.8,25.12
2013-06-27,21.6,25.0,19.2,68.0,0.0,27.4,183.0,1021.9,26.72
2013-06-28,22.5,26.1,20.4,64.0,0.0,36.0,250.0,1021.7,22.92
2013-06-29,22.8,26.9,20.2,65.0,0.0,25.2,248.0,1022.8,27.92
2013-06-30,22.1,25.1,20.2,76.0,0.0,25.6,201.0,1020.4,20.72
2013-07-01,22.5,25.1,20.3,64.0,0.0,24.8,63.0,1017.4,29.22
2013-07-02,21.8,24.3,20.0,73.0,0.0,21.6,139.0,1017.1,26.32
2013-07-03,22.6,25.5,20.8,76.0,0.0,20.9,107.0,1017.6,24.92
2013-07-04,23.1,25.6,22.1,76.0,0.0,28.4,130.0,1019.9,21.62
2013-07-05,24.0,26.6,20.9,75.0,0.0,23.8,156.0,1022.1,28.72
2013-07-06,25.4,27.7,22.8,65.0,0.0,21.2,129.0,1021.4,29.02
2013-07-07,26.9,29.9,23.3,56.0,0.0,22.0,180.0,1020.4,28.42
2013-07-08,26.1,28.0,25.1,54.0,0.0,25.6,112.0,1020.3,25.42
2013-07-09,26.3,29.4,23.4,54.0,0.0,20.5,158.0,1017.8,28.02
2013-07-10,26.3,29.8,23.4,61.0,0.0,31.3,277.0,1013.7,26.92
2013-07-11,24.9,27.4,23.3,71.0,1.1,25.6,110.0,1012.6,20.72
2013-07-12,26.0,29.3,22.3,64.0,0.0,22.0,201.0,1014.9,28.02
2013-07-13,27.3,30.6,24.6,55.0,0.0,28.4,327.0,1015.8,25.32
2013-07-14,26.5,29.0,24.4,50.0,0.0,23.8,337.0,1017.5,26.82
2013-07-15,27.2,30.9,24.1,50.0,0.0,25.9,212.0,1018.7,27.82
2013-07-16,28.0,33.3,23.8,57.0,0.0,32.0,215.0,1018.6,27.62
2013-07-17,26.6,28.7,24.9,68.0,0.0,26.6,155.0,1018.9,24.82
2013-07-18,26.1,31.0,19.3,62.0,25.1,38.5,284.0,1018.2,24.12
2013-07-19,25.9,29.7,23.7,67.0,0.0,25.9,173.0,1016.5,23.32
2013-07-20,25.6,28.2,23.2,71.0,0.2,24.5,123.0,1014.9,25.52
2013-07-21,25.7,28.0,23.4,71.0,0.0,21.6,122.0,1016.3,27.02
2013-07-22,26.8,29.9,24.3,62.0,0.0,21.6,217.0,1015.7,27.12
2013-07-23,27.6,31.5,24.6,63.0,0.0,34.6,229.0,1014.0,26.72
2013-07-24,27.8,31.9,24.4,57.0,0.0,29.9,218.0,1015.6,25.42
2013-07-25,27.6,31.2,24.9,68.0,0.0,26.6,259.0,1015.3,27.12
2013-07-26,27.3,30.7,24.5,69.0,0.0,25.6,91.0,1013.1,26.32
2013-07-27,27.5,29.9,25.6,77.0,0.0,28.4,75.0,1009.0,23.62
2013-07-28,29.2,33.9,25.7,54.0,0.0,35.3,308.0,1010.7,23.42
2013-07-29,25.7,28.8,22.5,54.0,0.4,40.7,303.0,1019.4,28.42
2013-07-30,26.2,29.5,23.4,61.0,0.0,32.4,227.0,1022.1,27.22
2013-07-31,26.9,30.6,23.9,64.0,0.0,24.8,272.0,1018.1,27.52
2013-08-01,27.1,31.0,23.6,61.0,0.0,26.3,211.0,1015.8,27.82
2013-08-02,27.4,31.0,24.1,61.0,0.0,26.6,201.0,1016.1,25.82
2013-08-03,26.0,27.9,24.7,72.0,0.0,34.6,86.0,1017.8,14.12
2013-08-04,26.7,29.4,24.1,69.0,0.0,20.2,162.0,1018.6,26.12
2013-08-05,27.8,31.6,24.1,57.0,0.0,27.0,178.0,1015.6,24.22
2013-08-06,27.0,29.3,25.4,72.0,0.0,27.0,104.0,1012.8,24.52
2013-08-07,26.1,28.6,22.8,77.0,1.9,27.0,340.0,1009.2,15.42
2013-08-08,23.8,27.0,19.9,55.0,0.1,39.6,352.0,1016.1,25.52
2013-08-09,25.4,29.7,21.7,51.0,0.0,32.8,225.0,1019.9,27.12
2013-08-10,25.7,27.6,23.6,61.0,0.0,23.0,152.0,1019.1,26.72
2013-08-11,26.8,30.7,23.2,56.0,0.0,28.8,204.0,1017.5,26.22
2013-08-12,27.6,32.3,23.1,50.0,0.0,28.1,225.0,1015.6,25.82
2013-08-13,27.5,30.7,25.5,56.0,0.0,21.6,82.0,1016.0,24.22
2013-08-14,27.0,31.0,24.4,61.0,0.0,43.2,247.0,1016.9,25.12
2013-08-15,25.4,27.7,23.9,62.0,0.0,23.4,144.0,1018.2,24.02
2013-08-16,26.4,29.1,24.0,68.0,0.0,31.7,171.0,1017.2,21.92
2013-08-17,25.3,28.0,24.0,65.0,0.0,25.6,102.0,1017.4,18.92
2013-08-18,26.5,29.7,23.2,66.0,0.0,31.7,201.0,1016.8,24.12
2013-08-19,26.7,30.5,24.5,66.0,0.0,28.4,90.0,1018.1,22.42
2013-08-20,26.2,30.2,24.3,60.0,0.0,29.9,222.0,1019.7,23.82
2013-08-21,25.6,28.3,23.2,66.0,0.0,26.6,145.0,1018.3,19.92
2013-08-22,26.1,29.3,23.7,66.0,0.0,31.0,199.0,1015.2,18.32
2013-08-23,26.1,28.4,23.8,68.0,0.0,24.8,183.0,1014.8,23.82
2013-08-24,25.2,27.8,23.6,68.0,0.0,26.6,179.0,1014.3,20.62
2013-08-25,22.9,25.8,20.7,63.0,1.0,28.4,186.0,1012.7,15.82
2013-08-26,21.4,22.6,20.2,76.0,3.1,29.5,137.0,1011.8,4.12
2013-08-27,23.0,26.5,20.3,64.0,0.1,33.1,228.0,1013.8,21.92
2013-08-28,23.1,26.5,21.3,69.0,0.0,31.3,244.0,1016.1,15.32
2013-08-29,23.9,27.8,21.9,59.0,0.0,20.9,189.0,1017.9,16.42
2013-08-30,25.4,29.6,21.8,49.0,0.0,24.5,222.0,1018.2,18.72
2013-08-31,25.3,29.6,21.7,51.0,0.0,30.6,198.0,1020.0,21.72
2013-09-01,24.7,27.3,22.0,59.0,0.0,24.1,311.0,1020.5,22.82
2013-09-02,24.5,27.2,21.9,63.0,0.0,20.5,134.0,1021.4,17.32
2013-09-03,23.8,27.2,21.2,59.0,0.0,25.6,81.0,1022.4,23.22
2013-09-04,24.0,27.0,21.4,68.0,0.0,20.9,145.0,1020.4,23.12
2013-09-05,24.6,28.9,21.2,60.0,0.0,21.6,169.0,1014.6,22.52
2013-09-06,24.8,27.8,22.0,66.0,0.0,31.7,205.0,1012.4,19.72
2013-09-07,23.2,27.2,18.6,72.0,12.7,37.4,198.0,1015.3,9.32
2013-09-08,22.5,25.3,20.3,76.0,1.7,31.7,94.0,1018.7,15.12
2013-09-09,22.4,24.6,20.7,70.0,0.0,25.6,171.0,1022.1,15.32
2013-09-10,23.0,26.8,20.6,70.0,0.2,29.2,102.0,1018.2,19.62
2013-09-11,19.2,21.1,17.3,74.0,3.3,26.6,103.0,1019.3,5.62
2013-09-12,21.1,23.9,18.4,62.0,0.0,26.3,134.0,1019.9,19.72
2013-09-13,22.2,25.2,18.8,66.0,0.0,23.4,126.0,1021.7,20.62
2013-09-14,23.6,27.9,20.4,69.0,0.0,44.3,241.0,1017.5,19.92
2013-09-15,21.3,23.3,19.4,78.0,0.8,35.6,95.0,1014.9,3.42
2013-09-16,23.0,27.5,19.3,61.0,0.0,34.9,252.0,1011.4,20.82
2013-09-17,21.2,23.1,20.4,69.0,0.2,24.5,169.0,1012.7,10.02
2013-09-18,22.6,26.4,19.1,60.0,0.0,27.4,173.0,1012.3,20.62
2013-09-19,22.6,25.5,20.0,67.0,0.0,29.5,200.0,1012.8,17.22
2013-09-20,23.0,27.2,19.1,58.0,0.0,27.0,0.0,1017.3,19.72
2013-09-21,23.3,26.2,20.8,66.0,0.0,22.3,169.0,1021.3,19.92
2013-09-22,22.5,25.0,20.2,68.0,0.0,21.6,179.0,1023.2,19.72
2013-09-23,22.0,24.5,19.2,69.0,0.0,19.4,151.0,1020.4,19.92
2013-09-24,22.9,25.9,19.8,72.0,0.0,30.2,199.0,1015.7,14.12
2013-09-25,23.8,27.3,21.2,70.0,0.0,33.5,207.0,1013.8,18.62
2013-09-26,24.3,27.6,22.4,74.0,0.0,29.5,219.0,1014.5,17.12
2013-09-27,24.2,29.4,21.0,72.0,0.0,19.4,210.0,1012.3,17.12
2013-09-28,23.9,26.2,22.5,73.0,0.0,34.6,264.0,1006.5,8.22
2013-09-29,24.7,29.7,21.9,48.0,0.0,32.8,316.0,1004.7,17.12
2013-09-30,24.0,29.3,21.0,57.0,0.0,38.2,298.0,1006.1,13.92
2013-10-01,25.4,30.3,21.6,60.0,0.0,35.6,265.0,1007.5,16.42
2013-10-02,23.7,26.0,22.8,77.0,0.0,25.9,83.0,1010.8,12.72
2013-10-03,23.6,25.1,21.6,86.0,3.4,39.2,96.0,1014.8,8.52
2013-10-04,22.1,24.4,19.1,86.0,11.6,36.7,263.0,1015.1,2.72
2013-10-05,21.7,26.9,18.6,69.0,0.0,27.4,241.0,1019.9,17.52
2013-10-06,20.6,23.8,18.7,71.0,0.1,33.1,100.0,1020.9,13.92
2013-10-07,20.6,24.5,17.0,66.0,0.4,22.7,213.0,1021.0,16.32
2013-10-08,20.8,23.1,18.6,68.0,0.0,23.8,224.0,1021.7,13.22
2013-10-09,20.0,21.5,18.8,76.0,0.2,23.4,129.0,1020.1,8.42
2013-10-10,19.2,21.6,16.0,71.0,0.0,29.5,76.0,1014.0,14.92
2013-10-11,13.9,16.0,11.4,73.0,2.8,33.5,92.0,1015.0,2.92
2013-10-12,16.3,19.8,13.2,61.0,0.0,22.0,206.0,1017.8,12.32
2013-10-13,18.6,21.5,15.7,65.0,0.0,19.8,156.0,1018.7,14.42
2013-10-14,20.2,23.3,16.5,66.0,0.0,24.1,150.0,1018.6,13.92
2013-10-15,22.0,26.3,18.7,62.0,0.0,39.2,302.0,1015.8,9.82
2013-10-16,21.8,26.6,19.0,69.0,0.0,21.2,121.0,1016.7,15.12
2013-10-17,21.3,22.9,20.4,79.0,0.0,17.3,210.0,1018.2,7.42
2013-10-18,22.1,26.1,19.5,78.0,0.0,36.0,265.0,1014.6,13.22
2013-10-19,22.3,25.2,20.6,80.0,0.0,20.5,155.0,1016.1,11.72
2013-10-20,22.4,26.4,20.2,76.0,0.0,23.4,214.0,1017.3,11.72
2013-10-21,22.1,25.1,19.3,77.0,0.0,24.1,210.0,1016.6,13.22
2013-10-22,22.3,25.3,20.2,76.0,0.1,28.8,218.0,1011.5,10.72
2013-10-23,23.2,27.3,20.0,58.0,1.6,30.6,314.0,1012.8,12.42
2013-10-24,21.5,24.1,18.2,65.0,0.0,20.5,208.0,1016.0,12.22
2013-10-25,22.1,24.4,20.1,81.0,0.0,20.5,121.0,1016.0,12.82
2013-10-26,22.1,23.9,20.3,82.0,0.0,38.2,86.0,1017.4,8.22
2013-10-27,24.0,29.0,20.7,47.0,0.0,38.5,272.0,1019.6,13.42
2013-10-28,22.2,25.9,19.5,66.0,0.0,27.7,270.0,1014.9,12.92
2013-10-29,17.7,20.4,15.5,69.0,3.1,24.8,294.0,1016.4,1.42
2013-10-30,15.9,17.3,13.8,50.0,0.0,14.8,17.0,1018.9,5.12
2013-10-31,16.8,20.9,13.6,45.0,0.0,17.6,143.0,1021.6,11.62
2013-11-01,17.5,21.9,13.6,45.0,0.0,23.0,257.0,1020.0,11.42
2013-11-02,19.8,24.7,16.8,44.0,0.0,28.8,238.0,1015.5,11.02
2013-11-03,18.3,20.7,16.8,65.0,0.0,27.0,83.0,1016.3,10.82
2013-11-04,17.3,19.5,15.9,59.0,0.0,51.5,293.0,1006.8,5.52
2013-11-05,17.9,25.4,14.5,62.0,0.0,48.6,310.0,1007.1,9.32
2013-11-06,20.0,22.7,17.2,68.0,0.0,51.1,342.0,1015.3,12.02
2013-11-07,18.7,21.3,16.2,78.0,0.0,16.6,102.0,1016.9,11.52
2013-11-08,20.0,25.0,17.0,57.0,0.0,40.3,320.0,1013.9,11.02
2013-11-09,17.0,18.7,15.0,47.0,0.0,57.2,295.0,1018.9,9.02
2013-11-10,17.2,21.6,13.8,53.0,0.0,38.9,290.0,1017.1,8.12
2013-11-11,16.3,18.9,14.0,68.0,0.0,20.5,169.0,1018.7,11.32
2013-11-12,17.2,22.0,13.0,65.0,0.0,19.1,261.0,1019.2,11.32
2013-11-13,17.9,21.2,15.9,65.0,0.0,15.1,349.0,1019.3,6.52
2013-11-14,16.5,20.8,13.2,56.0,0.0,34.9,307.0,1020.2,10.72
2013-11-15,13.1,16.8,10.0,35.0,0.0,34.6,350.0,1016.6,11.62
2013-11-16,12.6,14.5,9.5,67.0,26.6,52.9,81.0,1015.8,0.62
2013-11-17,13.9,15.6,12.0,82.0,42.3,40.7,94.0,1012.2,2.62
2013-11-18,13.9,15.7,12.7,84.0,40.1,38.9,337.0,1000.8,2.32
2013-11-19,15.0,18.9,12.5,57.0,0.0,34.2,31.0,1002.7,7.32
2013-11-20,10.9,13.8,8.6,35.0,0.0,53.3,309.0,1011.2,10.12
2013-11-21,10.4,13.8,8.4,52.0,0.0,44.3,292.0,1003.4,6.92
2013-11-22,10.3,13.8,7.3,42.0,0.0,41.4,321.0,1003.2,10.72
2013-11-23,9.2,13.3,6.1,45.0,0.0,25.2,324.0,1006.9,8.12
2013-11-24,10.4,15.1,7.5,46.0,0.0,27.0,311.0,1011.6,5.92
2013-11-25,10.4,15.0,7.4,46.0,0.0,27.4,328.0,1017.9,10.22
2013-11-26,9.5,13.2,7.0,49.0,0.0,22.0,349.0,1022.6,9.02
2013-11-27,8.0,11.6,5.3,48.0,0.0,39.6,48.0,1024.7,9.42
2013-11-28,8.8,12.2,5.9,47.0,0.0,26.3,11.0,1028.0,9.52
2013-11-29,8.0,11.4,5.1,52.0,0.0,33.8,310.0,1026.7,9.12
2013-11-30,7.9,10.1,6.4,57.0,0.0,33.8,94.0,1016.1,3.32
2013-12-01,11.3,15.4,8.3,43.0,0.0,26.6,306.0,1016.3,9.12
2013-12-02,9.8,13.1,7.0,44.0,0.0,25.2,357.0,1019.8,2.62
2013-12-03,13.7,17.2,10.7,48.0,0.0,20.9,18.0,1025.2,8.92
2013-12-04,12.9,17.8,8.5,54.0,0.0,19.1,268.0,1025.5,9.32
2013-12-05,12.1,16.5,9.5,50.0,0.0,23.4,280.0,1024.7,9.22
2013-12-06,10.7,14.7,8.2,54.0,0.0,29.9,327.0,1024.6,9.12
2013-12-07,11.2,16.0,7.0,54.0,0.0,20.2,283.0,1023.5,9.12
2013-12-08,11.6,14.4,9.7,69.0,0.0,14.4,176.0,1027.6,8.42
2013-12-09,11.7,14.8,8.3,69.0,0.0,22.7,333.0,1030.3,8.42
2013-12-10,11.2,13.8,7.6,70.0,0.0,19.8,286.0,1032.4,8.12
2013-12-11,12.8,15.0,11.1,65.0,0.0,20.5,308.0,1033.0,3.82
2013-12-12,12.3,16.5,9.8,67.0,0.0,18.4,268.0,1029.2,8.02
2013-12-13,10.0,13.4,7.5,65.0,0.0,14.8,287.0,1025.8,8.22
2013-12-14,11.7,15.6,8.1,58.0,0.0,18.4,306.0,1030.7,8.12
2013-12-15,12.4,16.2,9.6,59.0,0.0,36.7,322.0,1032.2,8.82
2013-12-16,12.6,14.1,10.9,70.0,0.0,21.6,88.0,1032.2,3.72
2013-12-17,13.4,14.9,12.1,75.0,0.0,11.2,57.0,1028.6,3.52
2013-12-18,13.0,16.4,10.4,71.0,0.0,24.5,244.0,1023.6,7.92
2013-12-19,12.5,14.2,11.4,78.0,9.3,16.6,13.0,1014.4,1.92
2013-12-20,12.0,14.7,10.2,75.0,4.8,15.8,17.0,1021.7,4.42
2013-12-21,10.9,14.6,8.0,53.0,0.0,15.5,311.0,1031.8,6.32
2013-12-22,10.9,15.5,7.5,58.0,0.0,20.9,259.0,1029.4,8.62
2013-12-23,11.3,14.7,8.8,58.0,0.0,21.6,284.0,1024.1,6.12
2013-12-24,12.6,14.1,10.2,78.0,0.4,38.5,259.0,1012.3,4.12
2013-12-25,13.2,14.8,10.5,71.0,2.4,55.4,305.0,996.9,1.62
2013-12-26,10.6,13.4,8.4,48.0,0.0,74.2,323.0,1004.2,9.12
2013-12-27,11.7,15.4,8.7,62.0,0.0,45.7,304.0,1011.5,7.82
2013-12-28,13.4,18.0,10.6,57.0,0.0,53.3,292.0,1010.3,8.42
2013-12-29,11.0,14.7,8.4,48.0,0.0,25.2,314.0,1023.5,8.62
2013-12-30,9.5,13.5,6.9,52.0,0.0,28.4,298.0,1026.0,8.02
2013-12-31,10.3,13.7,7.8,51.0,0.0,28.4,312.0,1019.2,6.22
2014-01-01,11.6,15.3,7.8,61.0,0.0,33.1,306.0,1016.1,8.02
2014-01-02,13.8,18.8,11.2,67.0,0.0,16.6,268.0,1012.6,5.22
2014-01-03,15.3,20.2,13.0,69.0,0.0,29.2,278.0,1015.0,5.22
2014-01-04,13.1,15.9,9.3,77.0,1.4,57.2,257.0,1009.5,4.72
2014-01-05,11.2,14.2,8.5,49.0,0.0,61.6,294.0,1015.0,7.12
2014-01-06,14.0,17.3,11.2,61.0,0.0,25.9,323.0,1016.9,9.32
2014-01-07,13.0,15.9,10.7,74.0,0.0,15.8,156.0,1019.9,8.62
2014-01-08,12.1,14.9,9.9,80.0,0.0,13.3,266.0,1023.3,7.02
2014-01-09,10.7,14.4,7.8,78.0,0.0,16.6,240.0,1020.9,8.22
2014-01-10,11.2,12.3,9.9,74.0,0.0,17.3,85.0,1018.9,3.92
2014-01-11,12.9,14.7,11.0,76.0,0.1,21.6,78.0,1019.3,3.22
2014-01-12,13.3,16.6,11.3,76.0,5.7,20.9,319.0,1021.5,8.02
2014-01-13,12.3,15.0,9.6,69.0,1.7,41.8,325.0,1016.6,3.32
2014-01-14,10.9,13.7,9.0,56.0,0.0,37.4,257.0,1011.5,6.52
2014-01-15,11.3,13.8,9.0,64.0,0.0,19.4,249.0,1014.3,6.82
2014-01-16,13.0,15.4,11.5,80.0,0.1,21.6,205.0,1008.3,4.22
2014-01-17,12.3,15.8,10.5,58.0,0.0,32.0,309.0,1004.9,9.62
2014-01-18,12.3,15.6,9.5,78.0,0.8,42.5,204.0,998.3,4.82
2014-01-19,11.4,14.8,8.6,77.0,10.4,28.1,82.0,996.2,6.52
2014-01-20,10.1,14.0,8.0,55.0,0.0,39.6,290.0,1006.7,8.02
2014-01-21,10.4,14.9,6.4,48.0,0.0,34.9,298.0,1012.9,10.82
2014-01-22,9.5,11.0,7.5,67.0,3.9,15.8,9.0,1011.8,2.62
2014-01-23,10.6,14.1,8.3,65.0,0.0,31.7,301.0,1018.8,9.92
2014-01-24,12.8,16.1,9.7,57.0,0.0,39.6,330.0,1015.8,8.12
2014-01-25,12.8,14.7,11.3,80.0,0.0,28.1,277.0,1016.4,3.62
2014-01-26,14.7,18.4,11.3,57.0,0.0,34.2,275.0,1015.7,9.92
2014-01-27,13.9,17.5,10.0,47.0,0.0,61.6,318.0,1004.8,11.72
2014-01-28,9.8,12.4,7.1,50.0,0.0,55.4,308.0,1002.1,8.92
2014-01-29,11.0,15.9,7.7,61.0,27.0,30.6,311.0,997.2,9.82
2014-01-30,10.0,14.0,7.3,66.0,5.8,27.0,285.0,1002.3,10.32
2014-01-31,10.0,12.7,6.5,64.0,0.0,23.0,269.0,1010.0,11.02
2014-02-01,10.5,12.6,8.4,75.0,1.1,32.0,314.0,1007.9,2.22
2014-02-02,10.1,14.6,6.3,48.0,0.0,34.6,307.0,1013.8,12.72
2014-02-03,10.2,13.7,7.2,54.0,0.0,32.8,262.0,1010.1,9.42
2014-02-04,10.6,14.7,6.9,55.0,0.0,41.4,256.0,1012.5,12.42
2014-02-05,13.8,17.7,10.8,57.0,0.2,49.0,294.0,1007.9,9.42
2014-02-06,13.4,17.0,10.6,60.0,0.0,28.1,218.0,1012.3,11.92
2014-02-07,14.3,17.3,12.4,51.0,0.0,45.0,306.0,1010.9,13.22
2014-02-08,14.2,16.5,12.0,56.0,0.2,40.7,278.0,1006.7,8.22
2014-02-09,11.3,13.5,8.6,53.0,13.0,38.5,263.0,1007.9,5.72
2014-02-10,11.1,14.3,8.5,66.0,2.6,55.1,298.0,997.7,7.32
2014-02-11,9.4,13.5,7.5,50.0,0.0,56.2,298.0,1011.0,9.52
2014-02-12,11.1,16.0,6.5,52.0,0.0,34.2,351.0,1014.7,13.82
2014-02-13,15.5,21.1,11.7,54.0,0.0,57.6,285.0,1012.4,12.92
2014-02-14,15.5,21.8,12.1,69.0,0.0,28.1,243.0,1011.5,13.32
2014-02-15,15.5,20.6,12.3,65.0,0.0,36.0,227.0,1008.8,12.92
2014-02-16,12.4,15.1,9.4,69.0,7.2,26.3,295.0,1014.9,7.52
2014-02-17,11.2,15.1,7.6,68.0,0.0,18.4,200.0,1014.9,13.12
2014-02-18,13.1,15.6,10.5,61.0,0.0,42.1,47.0,1010.8,4.52
2014-02-19,12.9,16.0,10.9,58.0,0.0,31.3,326.0,1016.2,12.12
2014-02-20,12.8,16.6,9.9,60.0,0.0,25.2,237.0,1016.1,13.62
2014-02-21,13.0,16.4,10.0,64.0,1.6,31.3,143.0,1015.5,7.02
2014-02-22,12.2,15.8,9.3,56.0,0.0,27.7,198.0,1021.0,15.62
2014-02-23,12.1,16.3,8.2,63.0,0.0,25.2,243.0,1020.6,15.82
2014-02-24,12.1,15.1,9.3,69.0,0.0,22.7,238.0,1017.7,12.62
2014-02-25,12.8,16.8,9.4,69.0,0.0,35.6,240.0,1016.4,12.42
2014-02-26,12.1,15.6,9.0,46.0,0.0,40.3,260.0,1020.8,15.22
2014-02-27,10.9,14.0,8.5,53.0,0.0,32.4,320.0,1023.9,8.02
2014-02-28,12.3,17.3,8.7,49.0,0.0,59.0,304.0,1011.5,13.82
2014-03-01,10.7,14.4,7.1,52.0,0.0,55.8,307.0,1004.1,10.82
2014-03-02,12.2,15.4,8.9,67.0,0.0,26.6,255.0,1002.5,16.12
2014-03-03,12.7,15.9,10.0,56.0,0.0,75.2,309.0,999.4,15.22
2014-03-04,12.2,17.3,7.8,47.0,0.0,65.2,298.0,1004.5,16.12
2014-03-05,13.0,17.5,10.1,54.0,0.0,23.0,257.0,1013.4,14.02
2014-03-06,13.2,18.3,9.2,58.0,0.0,21.6,265.0,1021.0,17.72
2014-03-07,14.6,20.3,10.7,43.0,0.0,31.3,249.0,1023.5,18.32
2014-03-08,13.4,17.1,9.5,60.0,0.0,18.0,126.0,1024.8,18.12
2014-03-09,13.8,16.5,11.4,58.0,0.0,24.5,73.0,1026.4,18.62
2014-03-10,14.8,19.1,10.4,40.0,0.0,25.2,236.0,1020.5,17.22
2014-03-11,13.7,16.8,11.7,61.0,0.0,18.0,157.0,1021.8,11.52
2014-03-12,13.4,16.0,11.4,60.0,0.0,45.4,78.0,1026.5,17.82
2014-03-13,13.3,15.9,11.6,66.0,0.0,29.9,83.0,1026.7,17.92
2014-03-14,13.9,16.7,11.7,55.0,0.0,15.1,117.0,1024.6,10.42
2014-03-15,16.2,23.1,10.8,53.0,0.0,26.6,313.0,1022.4,19.02
2014-03-16,18.0,24.0,14.3,47.0,0.0,30.2,344.0,1019.9,19.52
2014-03-17,18.2,25.2,13.6,51.0,0.0,29.9,236.0,1019.9,19.82
2014-03-18,15.4,19.5,11.7,67.0,0.0,17.3,161.0,1020.5,19.22
2014-03-19,15.1,18.9,12.4,69.0,0.0,21.6,224.0,1021.9,17.22
2014-03-20,14.4,16.7,12.4,75.0,0.0,20.5,91.0,1020.4,19.62
2014-03-21,14.7,17.6,12.7,74.0,0.0,33.8,239.0,1018.9,13.52
2014-03-22,15.2,18.5,12.5,75.0,0.7,48.6,71.0,1011.6,11.92
2014-03-23,12.7,18.3,8.6,42.0,0.3,45.0,330.0,1013.1,20.72
2014-03-24,12.5,16.7,7.3,46.0,0.0,43.9,300.0,1014.8,18.32
2014-03-25,13.4,18.7,9.2,49.0,0.3,58.3,297.0,1009.8,17.82
2014-03-26,10.9,15.0,6.9,53.0,0.1,33.1,316.0,1007.1,13.42
2014-03-27,11.9,15.0,8.6,58.0,1.6,37.1,193.0,1010.3,21.92
2014-03-28,12.9,15.6,10.1,66.0,0.0,27.0,115.0,1014.0,19.62
2014-03-29,14.3,16.2,12.7,68.0,0.0,55.8,82.0,1012.3,12.32
2014-03-30,13.6,14.7,12.8,91.0,9.4,46.4,88.0,1012.9,1.42
2014-03-31,14.7,18.0,12.9,82.0,3.1,22.7,80.0,1014.9,17.02
2014-04-01,14.5,18.1,11.7,73.0,0.0,23.0,209.0,1013.3,17.12
2014-04-02,15.0,17.0,12.8,77.0,0.1,40.7,50.0,1005.6,8.12
2014-04-03,14.1,16.7,12.0,88.0,30.7,38.5,58.0,998.4,3.02
2014-04-04,16.9,22.8,12.1,57.0,2.1,44.3,338.0,1006.5,19.12
2014-04-05,16.5,20.4,13.5,61.0,0.0,25.9,204.0,1014.6,23.52
2014-04-06,17.4,22.0,13.4,56.0,0.0,24.5,202.0,1018.6,23.72
2014-04-07,16.1,19.7,13.7,71.0,0.0,28.8,223.0,1018.8,23.62
2014-04-08,15.7,19.9,13.0,77.0,0.0,18.4,167.0,1021.8,17.52
2014-04-09,16.8,21.2,13.8,66.0,0.0,40.0,241.0,1021.1,23.72
2014-04-10,17.0,20.3,14.4,65.0,0.0,25.6,216.0,1018.2,23.42
2014-04-11,17.1,21.3,14.6,73.0,0.3,29.5,268.0,1014.7,19.42
2014-04-12,16.2,18.0,15.1,76.0,0.0,29.2,87.0,1015.8,16.62
2014-04-13,18.8,23.6,14.5,64.0,0.0,30.2,229.0,1018.1,23.72
2014-04-14,18.7,22.2,16.2,58.0,0.0,31.7,237.0,1017.7,23.82
2014-04-15,18.3,22.1,15.9,56.0,0.0,20.5,205.0,1015.1,21.72
2014-04-16,16.3,18.7,14.7,62.0,0.0,25.6,170.0,1018.7,24.32
2014-04-17,16.1,18.8,14.1,71.0,0.0,23.0,154.0,1018.3,23.72
2014-04-18,18.1,22.9,13.7,65.0,0.0,32.0,240.0,1011.0,23.62
2014-04-19,15.9,17.9,15.0,68.0,0.1,31.0,138.0,1006.1,18.52
2014-04-20,14.5,16.8,12.8,74.0,3.5,24.5,109.0,1003.4,9.42
2014-04-21,14.9,17.4,13.4,85.0,2.7,25.9,95.0,1004.3,12.62
2014-04-22,16.3,19.3,14.3,79.0,3.2,20.5,161.0,1011.6,16.62
2014-04-23,18.2,21.9,14.1,65.0,0.0,34.9,235.0,1018.0,25.12
2014-04-24,18.6,21.8,15.4,60.0,0.0,29.2,267.0,1015.3,24.52
2014-04-25,17.4,23.3,13.7,56.0,0.0,38.5,294.0,1012.3,18.22
2014-04-26,18.0,24.3,13.7,47.0,0.0,42.8,221.0,1012.9,24.02
2014-04-27,17.7,24.5,12.9,50.0,0.2,37.8,276.0,1012.4,26.42
2014-04-28,16.2,18.8,14.2,64.0,0.0,32.4,78.0,1013.1,24.12
2014-04-29,16.4,19.2,14.1,72.0,0.0,25.6,170.0,1014.2,25.42
2014-04-30,17.1,20.6,15.0,72.0,0.0,26.6,90.0,1013.5,25.72
2014-05-01,17.8,20.8,15.4,68.0,0.0,23.0,120.0,1014.4,26.02
2014-05-02,16.9,19.6,15.4,67.0,0.0,31.3,171.0,1013.3,24.32
2014-05-03,17.8,24.2,14.1,61.0,0.0,32.0,108.0,1013.1,27.82
